seed,regime,alpha,delta_Q,delta_r_x,delta_phi,delta_P
20270829,"fast reversible, slow ramp",0.9,0.0,0.000293604089659838,0.0,-0.0001886540581084173
20270829,"fast reversible, slow ramp",0.9500000000000001,0.0,0.00019366670824461085,0.0,-0.000578831295869664
20270829,"fast reversible, slow ramp",1.0,0.0,0.0,0.0,0.0
20270829,slow reversible,0.0,0.09166666666666667,0.1669356894995468,-0.09401709401709402,0.02333566459535292
20270829,slow reversible,0.05,0.13333333333333336,0.2013248185682044,-0.1367521367521367,0.061599390866339476
20270829,slow reversible,0.1,0.16666666666666666,0.2434241738843385,-0.17094017094017092,0.10097879206925828
20270829,slow reversible,0.15000000000000002,0.2083333333333334,0.287358491940756,-0.21367521367521367,0.14136413116770388
20270829,slow reversible,0.2,0.2333333333333333,0.333192407688106,-0.2393162393162393,0.1885613131758112
20270829,slow reversible,0.25,0.275,0.38835356642687313,-0.28205128205128205,0.24208637722124104
20270829,slow reversible,0.30000000000000004,0.33333333333333337,0.49196389350793435,-0.3418803418803419,0.2955202040069651
20270829,slow reversible,0.35000000000000003,0.3583333333333333,0.5460987871774995,-0.3675213675213675,0.32197763498542087
20270829,slow reversible,0.4,0.3916666666666666,0.6112974507012454,-0.40170940170940167,0.34646592799784315
20270829,slow reversible,0.45,0.3999999999999999,0.6401643007123242,-0.41025641025641024,0.33022764124261406
20270829,slow reversible,0.5,0.3999999999999999,0.6588280371526621,-0.41025641025641024,0.3042134276788836
20270829,slow reversible,0.55,0.3583333333333333,0.598822253694423,-0.36752136752136755,0.26370876674818855
20270829,slow reversible,0.6000000000000001,0.34166666666666656,0.5855991711220359,-0.3504273504273504,0.22403646508573605
20270829,slow reversible,0.65,0.2666666666666666,0.46318642081821815,-0.27350427350427353,0.16375538254276611
20270829,slow reversible,0.7000000000000001,0.15833333333333321,0.27218884742840954,-0.1623931623931624,0.0978475315327254
20270829,slow reversible,0.75,0.05833333333333324,0.10487762811853552,-0.05982905982905983,0.03862522068777885
20270829,slow reversible,0.8,0.0,5.923887624226243e-05,0.0,0.004797753502292501
20270829,slow reversible,0.8500000000000001,0.0,-3.277936012247018e-05,0.0,0.0028001996139156438
20270829,slow reversible,0.9,0.0,3.277245078270319e-05,0.0,0.0010172546394271453
20270829,slow reversible,0.9500000000000001,0.0,1.1243209851463654e-05,0.0,0.000980324477057648
20270829,slow reversible,1.0,0.0,0.0,0.0,0.0
20270829,"slow reversible, slow ramp",0.0,0.0,0.03332408541909626,0.0,0.0029817859961430715
20270829,"slow reversible, slow ramp",0.05,0.0,0.025401660339360643,0.0,0.007331316130384555
20270829,"slow reversible, slow ramp",0.1,0.0,0.02604211690240449,0.0,0.005608818934212889
20270829,"slow reversible, slow ramp",0.15000000000000002,0.0,0.0254812462906569,0.0,0.007263890065314221
20270829,"slow reversible, slow ramp",0.2,0.0,0.025915001701007523,0.0,0.014105265208667284
20270829,"slow reversible, slow ramp",0.25,0.125,0.1880825579040365,-0.1282051282051282,0.08912865390095204
20270829,"slow reversible, slow ramp",0.30000000000000004,0.2166666666666667,0.3195471329475257,-0.2222222222222222,0.1634740268331975
20270829,"slow reversible, slow ramp",0.35000000000000003,0.30000000000000004,0.4528236863495645,-0.3076923076923077,0.23647170304205362
20270829,"slow reversible, slow ramp",0.4,0.33333333333333337,0.5248359220936459,-0.3418803418803419,0.26816558294030496
20270829,"slow reversible, slow ramp",0.45,0.3833333333333333,0.6156370556972641,-0.39316239316239315,0.30277423306819673
20270829,"slow reversible, slow ramp",0.5,0.3999999999999999,0.6592567248929864,-0.41025641025641024,0.3001138902058823
20270829,"slow reversible, slow ramp",0.55,0.2583333333333332,0.4320842186255568,-0.26495726495726496,0.19452596166840108
20270829,"slow reversible, slow ramp",0.6000000000000001,0.12499999999999989,0.212540485411442,-0.1282051282051282,0.09907778503212405
20270829,"slow reversible, slow ramp",0.65,0.0,1.9575806978200383e-05,0.0,0.002091833409976651
20270829,"slow reversible, slow ramp",0.7000000000000001,0.0,1.2870276786980384e-05,0.0,-0.001659457090108063
20270829,"slow reversible, slow ramp",0.75,0.0,2.054366713888367e-05,0.0,-0.0005495488028263162
20270829,"slow reversible, slow ramp",0.8,0.0,-9.698653956391468e-06,0.0,-0.0011812635830527052
20270829,"slow reversible, slow ramp",0.8500000000000001,0.0,-6.325682782137854e-06,0.0,-0.0013691704957426998
20270829,"slow reversible, slow ramp",0.9,0.0,-1.3283981999401284e-05,0.0,-0.0001835697747528675
