gain,w_g,area,max_gap,alpha_at_max_gap,alpha_up_half,alpha_down_half,threshold_width
10.0,0.33999999999999997,0.42859954995006583,0.9512682731413225,0.43333333333333335,0.6666666666666666,0.16666666666666663,0.5
10.0,0.36,0.43593195516774896,0.955277931113925,0.4,0.6666666666666666,0.16666666666666663,0.5
10.0,0.38,0.4408763746898898,0.9589889319866295,0.4,0.6333333333333333,0.16666666666666663,0.4666666666666667
10.0,0.4,0.44407119765869124,0.9619416380731602,0.4,0.6333333333333333,0.1333333333333333,0.5
10.0,0.42,0.4480493969202909,0.9652890893694563,0.36666666666666664,0.6333333333333333,0.1333333333333333,0.5
10.0,0.44,0.46823018351441,0.9679895961728652,0.36666666666666664,0.6333333333333333,0.09999999999999998,0.5333333333333333
10.0,0.45999999999999996,0.4716148449104746,0.970408771241807,0.3333333333333333,0.6333333333333333,0.09999999999999998,0.5333333333333333
10.0,0.48,0.48531386674797455,0.9729076972193267,0.3333333333333333,0.6,0.06666666666666665,0.5333333333333333
10.0,0.5,0.47898746263457903,0.9749119243803732,0.3333333333333333,0.6,0.06666666666666665,0.5333333333333333
10.0,0.52,0.5040143682032082,0.9769559990706629,0.3,0.6,0.033333333333333326,0.5666666666666667
10.0,0.54,0.5084709170752604,0.9787848396258007,0.3,0.6,0.033333333333333326,0.5666666666666667
10.0,0.56,0.5349246599800201,0.9802665565293579,0.26666666666666666,0.6,0.0,0.6
10.0,0.5800000000000001,0.5377546007184916,0.9819517326649378,0.26666666666666666,0.6,0.0,0.6
10.0,0.6,0.5352685331563433,0.9833148400757387,0.26666666666666666,0.5666666666666667,,
10.0,0.62,0.5306108363971488,0.9845890758730678,0.23333333333333334,0.5666666666666667,,
10.375,0.3,0.42589680737839136,0.9498944174219944,0.43333333333333335,0.7,0.19999999999999996,0.5
10.375,0.32,0.4286409943412278,0.9544915044088373,0.43333333333333335,0.6666666666666666,0.19999999999999996,0.4666666666666667
10.375,0.33999999999999997,0.4357055371477286,0.9580996604310482,0.43333333333333335,0.6666666666666666,0.16666666666666663,0.5
10.375,0.36,0.44285382944807483,0.9616417339009102,0.4,0.6666666666666666,0.16666666666666663,0.5
10.375,0.38,0.4540624115489229,0.9649244347803425,0.4,0.6666666666666666,0.16666666666666663,0.5
10.375,0.4,0.4590648128250911,0.9675204654525619,0.4,0.6333333333333333,0.1333333333333333,0.5
10.375,0.42,0.45366595153849615,0.9704700748110037,0.36666666666666664,0.6333333333333333,0.1333333333333333,0.5
10.375,0.44,0.4743962190193542,0.9728507367938544,0.36666666666666664,0.6333333333333333,0.09999999999999998,0.5333333333333333
10.375,0.45999999999999996,0.4780660028453232,0.9749659726767702,0.3333333333333333,0.6333333333333333,0.09999999999999998,0.5333333333333333
10.375,0.48,0.5026797171231137,0.9771359500983018,0.3333333333333333,0.6333333333333333,0.06666666666666665,0.5666666666666667
10.375,0.5,0.5024858601198,0.9788645958074687,0.3333333333333333,0.6333333333333333,0.06666666666666665,0.5666666666666667
10.375,0.52,0.5102910485959028,0.9806509007029054,0.3,0.6,0.033333333333333326,0.5666666666666667
10.375,0.54,0.5129527237539429,0.9822433928617368,0.3,0.6,0.033333333333333326,0.5666666666666667
10.375,0.56,0.5412309733742459,0.98352961494474,0.26666666666666666,0.6,0.0,0.6
10.375,0.5800000000000001,0.5441254912645497,0.98497970804586,0.26666666666666666,0.6,0.0,0.6
10.375,0.6,0.559276582114379,0.9861378142900061,0.26666666666666666,0.6,,
10.375,0.62,0.5598893322220038,0.9872227036382701,0.23333333333333334,0.6,,
10.75,0.3,0.4339034444263726,0.9565902673151695,0.43333333333333335,0.7,0.19999999999999996,0.5
10.75,0.32,0.4392801521270295,0.9607018563927956,0.43333333333333335,0.7,0.19999999999999996,0.5
10.75,0.33999999999999997,0.4436508228621751,0.9639236427735711,0.43333333333333335,0.6666666666666666,0.16666666666666663,0.5
10.75,0.36,0.44811628297431205,0.9670636121550914,0.4,0.6666666666666666,0.16666666666666663,0.5
10.75,0.38,0.4633664065770026,0.9699767094794117,0.4,0.6666666666666666,0.1333333333333333,0.5333333333333333
10.75,0.4,0.47163539918267944,0.9722562736491324,0.4,0.6666666666666666,0.1333333333333333,0.5333333333333333
10.75,0.42,0.47379319542089604,0.9748339044318683,0.36666666666666664,0.6333333333333333,0.1333333333333333,0.5
10.75,0.44,0.47957938465818517,0.9769373856818603,0.36666666666666664,0.6333333333333333,0.09999999999999998,0.5333333333333333
10.75,0.45999999999999996,0.48262754525198925,0.9787973082582374,0.3333333333333333,0.6333333333333333,0.09999999999999998,0.5333333333333333
10.75,0.48,0.5086718336060231,0.9806947127809421,0.3333333333333333,0.6333333333333333,0.06666666666666665,0.5666666666666667
10.75,0.5,0.5114043852683919,0.9821908627607141,0.3333333333333333,0.6333333333333333,0.06666666666666665,0.5666666666666667
