seed,regime,metric,signed_area,absolute_area,max_absolute_gap,gap_at_alpha_0
20270826,"fast reversible, slow ramp",r_x,0.09430882757277946,0.09479083466086827,0.6714789764147581,-0.0075432537232005825
20270826,"fast reversible, slow ramp",phi,-0.05588235294117649,0.05588235294117649,0.40336134453781514,0.0
20270826,"fast reversible, slow ramp",P,0.04007499914774307,0.04067789435916441,0.29015736931771674,0.002294283884976024
20270826,slow reversible,Q,0.20708333333333337,0.20708333333333337,0.4,0.0
20270826,slow reversible,r_x,0.34191223600398224,0.34191477500866524,0.6709314238343744,0.07237865023219764
20270826,slow reversible,phi,-0.2088235294117647,0.2088235294117647,0.40336134453781514,0.0
20270826,slow reversible,P,0.1511538061611942,0.1511538061611942,0.32056197633036454,0.012760900687642629
20270826,"slow reversible, slow ramp",Q,0.10541666666666669,0.10541666666666669,0.4,0.0
20270826,"slow reversible, slow ramp",r_x,0.15833442184275703,0.18303530341114507,0.6714807744330847,-0.06017575688694027
20270826,"slow reversible, slow ramp",phi,-0.10630252100840337,0.10630252100840337,0.40336134453781514,0.0
20270826,"slow reversible, slow ramp",P,0.07694763942968122,0.08030181011473393,0.3155068956179428,-8.392659012171344e-05
20270826,one-way boundary,Q,0.2766666666666667,0.2766666666666667,0.4,0.4
20270826,one-way boundary,r_x,0.44061218937031765,0.4406166430579995,0.6709318399700679,0.5966064969981111
20270826,one-way boundary,phi,-0.27899159663865547,0.27899159663865547,0.40336134453781514,-0.40336134453781514
20270826,one-way boundary,P,0.2262208966226434,0.2262208966226434,0.3945762113463007,0.24643818909279844
20270826,slow reversible + graph reset,Q,0.07166666666666668,0.07166666666666668,0.38333333333333336,0.0
20270826,slow reversible + graph reset,r_x,0.13056572963811097,0.1306211231885495,0.6526493388689029,0.03401188719074594
20270826,slow reversible + graph reset,phi,-0.07226890756302523,0.07226890756302523,0.3865546218487395,0.0
20270826,slow reversible + graph reset,P,0.048145447211819854,0.048145447211819854,0.26098938404931216,0.005083206468373375
20270827,no rewiring,Q,0.0,0.0,0.0,0.0
20270827,no rewiring,r_x,0.006016665828678415,0.006706185980059621,0.052310884161557436,0.052310884161557436
20270827,no rewiring,phi,0.0,0.0,0.0,0.0
20270827,no rewiring,P,0.004769988581955866,0.004769988581955866,0.011366168589498293,0.003213948831186475
20270827,fast reversible,Q,0.13000000000000003,0.13000000000000003,0.3916666666666667,0.0
20270827,fast reversible,r_x,0.22791748091417766,0.2279221287760891,0.6539081138672498,0.06043406215524999
20270827,fast reversible,phi,-0.1392857142857143,0.1392857142857143,0.4196428571428571,0.0
20270827,fast reversible,P,0.09484203222771981,0.09484203222771981,0.28575869118333885,0.002969050473776852
20270827,"fast reversible, slow ramp",Q,0.04791666666666669,0.04791666666666669,0.3916666666666667,0.0
20270827,"fast reversible, slow ramp",r_x,0.08311973477251283,0.08388281544296367,0.6532109354696619,-0.004431591458104123
20270827,"fast reversible, slow ramp",phi,-0.05133928571428573,0.05133928571428573,0.4196428571428571,0.0
20270827,"fast reversible, slow ramp",P,0.031061578187481845,0.03716357291015815,0.27749714890231125,3.0490229796314994e-05
20270827,slow reversible,Q,0.2116666666666667,0.2116666666666667,0.3916666666666667,0.16666666666666669
20270827,slow reversible,r_x,0.33493371969726177,0.3349436596155776,0.6540689556915815,0.24677846256331742
20270827,slow reversible,phi,-0.22678571428571426,0.22678571428571426,0.4196428571428571,-0.17857142857142855
20270827,slow reversible,P,0.15599176165932094,0.15599176165932094,0.3178905649611603,0.03623338022651313
20270827,"slow reversible, slow ramp",Q,0.09125000000000001,0.09125000000000001,0.4,0.0
20270827,"slow reversible, slow ramp",r_x,0.14532735832282823,0.1469942190663963,0.6662212569194369,-0.013745844813394414
20270827,"slow reversible, slow ramp",phi,-0.09776785714285716,0.09776785714285716,0.42857142857142855,0.0
20270827,"slow reversible, slow ramp",P,0.0648338272060913,0.06588595987067832,0.2860761845313533,0.0007621857019712644
20270827,one-way boundary,Q,0.26583333333333337,0.26583333333333337,0.4,0.4
20270827,one-way boundary,r_x,0.415089365288468,0.41508962491013884,0.6670002425684445,0.568018849257699
20270827,one-way boundary,phi,-0.2848214285714286,0.2848214285714286,0.42857142857142855,-0.42857142857142855
20270827,one-way boundary,P,0.21870279336747905,0.21870279336747905,0.3925780605854048,0.23966997444257557
20270827,slow reversible + graph reset,Q,0.05166666666666669,0.05166666666666669,0.3583333333333334,0.0
20270827,slow reversible + graph reset,r_x,0.09506763720629195,0.09519610659206525,0.6105832978008686,0.05231088408005635
20270827,slow reversible + graph reset,phi,-0.05535714285714286,0.05535714285714286,0.3839285714285714,0.0
20270827,slow reversible + graph reset,P,0.037949197571402284,0.037949197571402284,0.24188707081339267,0.0032139469373235474
20270828,no rewiring,Q,0.0,0.0,0.0,0.0
20270828,no rewiring,r_x,0.005082444753724235,0.005516557816672143,0.023476555888425954,0.013246383880966106
20270828,no rewiring,phi,0.0,0.0,0.0,0.0
20270828,no rewiring,P,0.0049704670496050095,0.0049790476897003,0.013801237039477665,0.00249026752441614
20270828,fast reversible,Q,0.12291666666666667,0.12291666666666667,0.4,0.0
20270828,fast reversible,r_x,0.1875205524397104,0.2068844966102144,0.6436451112279907,-0.029863028607735098
20270828,fast reversible,phi,-0.12394957983193279,0.12394957983193279,0.40336134453781514,0.0
20270828,fast reversible,P,0.09220573750628565,0.09232522277080607,0.29651600659071287,-0.0008069243586425606
20270828,"fast reversible, slow ramp",Q,0.05458333333333335,0.05458333333333335,0.39166666666666666,0.0
20270828,"fast reversible, slow ramp",r_x,0.07240227392539726,0.10523860532649429,0.63040956203033,-0.013814347668796079
20270828,"fast reversible, slow ramp",phi,-0.0550420168067227,0.0550420168067227,0.3949579831932773,0.0
20270828,"fast reversible, slow ramp",P,0.03731648952970135,0.042959853164823814,0.2820611118628066,-0.0013315974019226726
20270828,slow reversible,Q,0.2522916666666667,0.2522916666666667,0.4,0.20833333333333337
20270828,slow reversible,r_x,0.38332118163828294,0.3833231598874473,0.6436413113039656,0.2831297264756649
20270828,slow reversible,phi,-0.25441176470588234,0.25441176470588234,0.40336134453781514,-0.21008403361344538
20270828,slow reversible,P,0.1968074754619037,0.1968859381970451,0.37882609313509547,0.05809069357683877
20270828,"slow reversible, slow ramp",Q,0.11125000000000002,0.11125000000000002,0.4,0.0
20270828,"slow reversible, slow ramp",r_x,0.17077767922231293,0.1740547526969248,0.6436538678420234,0.005038439109421311
20270828,"slow reversible, slow ramp",phi,-0.11218487394957985,0.11218487394957985,0.40336134453781514,0.0
20270828,"slow reversible, slow ramp",P,0.08202351241376428,0.08249737565043765,0.290714838972855,-5.4201337259120186e-05
20270828,one-way boundary,Q,0.2660416666666666,0.2660416666666666,0.39166666666666666,0.39166666666666666
20270828,one-way boundary,r_x,0.40222277882061214,0.4022531567327338,0.6315098814306938,0.5294056338280086
20270828,one-way boundary,phi,-0.26827731092436974,0.26827731092436974,0.3949579831932773,-0.3949579831932773
20270828,one-way boundary,P,0.21475867776263888,0.2148344703513669,0.3777309057214223,0.22325956317597584
20270828,slow reversible + graph reset,Q,0.0675,0.0675,0.375,0.0
20270828,slow reversible + graph reset,r_x,0.12076067719662743,0.12076265544579183,0.6290194129108742,0.013246383504457837
20270828,slow reversible + graph reset,phi,-0.06806722689075631,0.06806722689075631,0.37815126050420167,0.0
20270828,slow reversible + graph reset,P,0.047259891535799584,0.047338354270941005,0.2622124553058507,0.0024902672224457884
20270829,no rewiring,Q,0.0,0.0,0.0,0.0
20270829,no rewiring,r_x,0.0066417889488955256,0.007217654035617271,0.054889711852505796,0.054889711852505796
20270829,no rewiring,phi,0.0,0.0,0.0,0.0
20270829,no rewiring,P,0.004925133360377562,0.004925133360377562,0.012382401749338343,0.002883629828551025
20270829,fast reversible,Q,0.13375,0.13375,0.3916666666666666,0.0
20270829,fast reversible,r_x,0.22425871147260418,0.22837078861912455,0.6468622547424887,0.010980820179857076
20270829,fast reversible,phi,-0.13717948717948716,0.13717948717948716,0.40170940170940167,0.0
20270829,fast reversible,P,0.09767101090393264,0.09767101090393264,0.29427756334899313,0.003375428852103221
20270829,"fast reversible, slow ramp",Q,0.05375000000000001,0.05375000000000001,0.3916666666666666,0.0
20270829,"fast reversible, slow ramp",r_x,0.07671407438435111,0.1007670297084871,0.6457506845883211,-0.027590697950330756
20270829,"fast reversible, slow ramp",phi,-0.05512820512820514,0.05512820512820514,0.40170940170940167,0.0
20270829,"fast reversible, slow ramp",P,0.04259458774957165,0.043140224750825525,0.2917258514157828,0.000703277329871993
20270829,slow reversible,Q,0.2064583333333333,0.2064583333333333,0.3999999999999999,0.09166666666666667
20270829,slow reversible,r_x,0.3255109284434047,0.3255142063794169,0.6588280371526621,0.1669356894995468
20270829,slow reversible,phi,-0.21175213675213675,0.21175213675213675,0.41025641025641024,-0.09401709401709402
20270829,slow reversible,P,0.1571115785769823,0.1571115785769823,0.34646592799784315,0.02333566459535292
20270829,"slow reversible, slow ramp",Q,0.10708333333333334,0.10708333333333334,0.3999999999999999,0.0
20270829,"slow reversible, slow ramp",r_x,0.17621588119786868,0.1762204029637217,0.6592567248929864,0.03332408541909626
20270829,"slow reversible, slow ramp",phi,-0.10982905982905984,0.10982905982905984,0.41025641025641024,0.0
20270829,"slow reversible, slow ramp",P,0.08430488399355926,0.08485750135021472,0.30277423306819673,0.0029817859961430715
20270829,one-way boundary,Q,0.27333333333333326,0.27333333333333326,0.3999999999999999,0.3999999999999999
20270829,one-way boundary,r_x,0.42228800819987694,0.4222910974318713,0.6588261197057126,0.5662505066915815
20270829,one-way boundary,phi,-0.28034188034188035,0.28034188034188035,0.41025641025641024,-0.41025641025641024
20270829,one-way boundary,P,0.22897499173672858,0.22897499173672858,0.4031555279934802,0.24674838419166853
20270829,slow reversible + graph reset,Q,0.05916666666666665,0.05916666666666665,0.3583333333333333,0.0
20270829,slow reversible + graph reset,r_x,0.10786874411288883,0.1078948668387055,0.598822253694423,0.05488971169933343
20270829,slow reversible + graph reset,phi,-0.06068376068376069,0.06068376068376069,0.36752136752136755,0.0
20270829,slow reversible + graph reset,P,0.04425247775456634,0.04425247775456634,0.26370876674818855,0.0028836277135141364
20270830,no rewiring,Q,0.0,0.0,0.0,0.0
20270830,no rewiring,r_x,0.005729737682451599,0.006268324272106038,0.03430974584601393,0.032888398913555494
20270830,no rewiring,phi,0.0,0.0,0.0,0.0
20270830,no rewiring,P,0.004856997143832781,0.004899486033276896,0.011946659684658079,0.005353438262605079
20270830,fast reversible,Q,0.10833333333333336,0.10833333333333336,0.39166666666666666,0.0
20270830,fast reversible,r_x,0.19709201001703147,0.19709351863360663,0.651736790598386,0.0678952966874104
20270830,fast reversible,phi,-0.11304347826086955,0.11304347826086955,0.408695652173913,0.0
20270830,fast reversible,P,0.08549262293969147,0.08563854883738334,0.2899065110940503,0.005943913278039462
20270830,"fast reversible, slow ramp",Q,0.07125000000000002,0.07125000000000002,0.4,0.0
20270830,"fast reversible, slow ramp",r_x,0.11844077827284347,0.12098525693741559,0.666522700145117,0.012046328601852896
20270830,"fast reversible, slow ramp",phi,-0.07434782608695653,0.07434782608695653,0.41739130434782606,0.0
20270830,"fast reversible, slow ramp",P,0.051582134016215295,0.05259104122862334,0.2937266350954564,-0.0016530433536808345
20270830,slow reversible,Q,0.21916666666666665,0.21916666666666665,0.38333333333333325,0.08333333333333331
20270830,slow reversible,r_x,0.35494766476259293,0.35497328298814984,0.6537692351908844,0.10542639350633248
20270830,slow reversible,phi,-0.22869565217391302,0.22869565217391302,0.39999999999999997,-0.08695652173913043
20270830,slow reversible,P,0.16260839516096193,0.16275170596077795,0.31208400372740946,0.030759150174303737
20270830,"slow reversible, slow ramp",Q,0.09875000000000002,0.09875000000000002,0.39166666666666666,0.0
20270830,"slow reversible, slow ramp",r_x,0.16560581068303118,0.16566747052026948,0.6532179426494689,0.017298578762309336
20270830,"slow reversible, slow ramp",phi,-0.10304347826086957,0.10304347826086957,0.408695652173913,0.0
20270830,"slow reversible, slow ramp",P,0.07028513720287498,0.07088042962808938,0.2870906310230834,-0.0011077669728828884
20270830,one-way boundary,Q,0.2856250000000001,0.2856250000000001,0.39166666666666666,0.39166666666666666
20270830,one-way boundary,r_x,0.4497250457445855,0.4497484361272962,0.6663347183651667,0.5462804407580917
20270830,one-way boundary,phi,-0.2980434782608696,0.2980434782608696,0.408695652173913,-0.408695652173913
20270830,one-way boundary,P,0.22547613058976063,0.22562190918976063,0.3799397804489908,0.22534161486886845
20270830,slow reversible + graph reset,Q,0.06749999999999999,0.06749999999999999,0.38333333333333325,0.0
20270830,slow reversible + graph reset,r_x,0.12353414746020959,0.1235597656857666,0.6537692351908844,0.03288839879254002
20270830,slow reversible + graph reset,phi,-0.07043478260869566,0.07043478260869566,0.39999999999999997,0.0
20270830,slow reversible + graph reset,P,0.04638208108457798,0.04652539188439403,0.2552383351686366,0.005353434822646663
20270831,no rewiring,Q,0.0,0.0,0.0,0.0
20270831,no rewiring,r_x,0.006253404029588467,0.0068725939748922864,0.03881328196667816,0.03881328196667816
20270831,no rewiring,phi,0.0,0.0,0.0,0.0
20270831,no rewiring,P,0.004501970755216583,0.004520680945701011,0.011893063347759136,0.006802198870750495
20270831,fast reversible,Q,0.12041666666666667,0.12041666666666667,0.39166666666666666,0.0
20270831,fast reversible,r_x,0.19782450398025522,0.20543064043074244,0.6579702461403829,0.015245813648782636
20270831,fast reversible,phi,-0.12456896551724136,0.12456896551724136,0.4051724137931034,0.0
20270831,fast reversible,P,0.0916175427966026,0.09163300490053869,0.29200792559794153,0.005963623415033155
20270831,"fast reversible, slow ramp",Q,0.05541666666666669,0.05541666666666669,0.4000000000000001,0.0
20270831,"fast reversible, slow ramp",r_x,0.0811685927821418,0.1050937213756059,0.6642578851291377,-0.042280207940534054
20270831,"fast reversible, slow ramp",phi,-0.05732758620689657,0.05732758620689657,0.41379310344827586,0.0
20270831,"fast reversible, slow ramp",P,0.04520226198834015,0.04558614981568145,0.3003210618722305,0.0005762861158972246
20270831,slow reversible,Q,0.25000000000000006,0.25000000000000006,0.4000000000000001,0.18333333333333335
20270831,slow reversible,r_x,0.39836866527975784,0.3983705153303839,0.6638590419881716,0.23691488153431722
20270831,slow reversible,phi,-0.25862068965517243,0.25862068965517243,0.41379310344827586,-0.1896551724137931
20270831,slow reversible,P,0.1868512901061978,0.1868684395636396,0.3459563705350822,0.04730491920639329
20270831,"slow reversible, slow ramp",Q,0.12500000000000003,0.12500000000000003,0.39166666666666666,0.0
20270831,"slow reversible, slow ramp",r_x,0.1921255676742835,0.1999577249779053,0.6510963364632575,-0.015158603280036875
20270831,"slow reversible, slow ramp",phi,-0.1293103448275862,0.1293103448275862,0.4051724137931034,0.0
20270831,"slow reversible, slow ramp",P,0.09811671728178213,0.09829810557915422,0.3081468634298836,0.0018109049872636826
20270831,one-way boundary,Q,0.2733333333333334,0.2733333333333334,0.4000000000000001,0.4000000000000001
20270831,one-way boundary,r_x,0.4272412352341059,0.4272470266336195,0.6706904034419775,0.5683436508457462
20270831,one-way boundary,phi,-0.2827586206896552,0.2827586206896552,0.41379310344827586,-0.41379310344827586
20270831,one-way boundary,P,0.22875883518721699,0.2287771044080358,0.39957395014116587,0.2468142426758359
20270831,slow reversible + graph reset,Q,0.08000000000000003,0.08000000000000003,0.37500000000000006,0.0
20270831,slow reversible + graph reset,r_x,0.14853270005707706,0.1486272072776443,0.6494508117950002,0.038813281585269754
20270831,slow reversible + graph reset,phi,-0.08275862068965519,0.08275862068965519,0.3879310344827586,0.0
20270831,slow reversible + graph reset,P,0.05218416113959529,0.0522013105970371,0.2674677925351967,0.006802197359025514
20270832,no rewiring,Q,0.0,0.0,0.0,0.0
20270832,no rewiring,r_x,0.005354126547804766,0.005766231828100732,0.03708875918998489,0.019820423397359732
20270832,no rewiring,phi,0.0,0.0,0.0,0.0
20270832,no rewiring,P,0.004437357917275131,0.004523419914461191,0.01116765610927685,0.003025214310928323
20270832,fast reversible,Q,0.12083333333333333,0.12083333333333333,0.39166666666666666,0.0
20270832,fast reversible,r_x,0.218132002965122,0.21815564237042626,0.6758281519638527,0.05342202362318893
20270832,fast reversible,phi,-0.12184873949579833,0.12184873949579833,0.3949579831932773,0.0
20270832,fast reversible,P,0.09566280233335404,0.09578352047857527,0.2957484389940453,0.004671972169255391
20270832,"fast reversible, slow ramp",Q,0.05125000000000002,0.05125000000000002,0.4,0.0
20270832,"fast reversible, slow ramp",r_x,0.08890162805534971,0.08946342448583282,0.6873583099044897,0.0014090695577991252
20270832,"fast reversible, slow ramp",phi,-0.05168067226890759,0.05168067226890759,0.40336134453781514,0.0
20270832,"fast reversible, slow ramp",P,0.042378372062619865,0.04264505622075631,0.29961149915169405,-0.0009182068243086816
20270832,slow reversible,Q,0.2304166666666667,0.2304166666666667,0.4,0.10000000000000003
20270832,slow reversible,r_x,0.38822903415244936,0.3882297143633319,0.6898785072570675,0.1774449504691032
20270832,slow reversible,phi,-0.2323529411764706,0.2323529411764706,0.40336134453781514,-0.10084033613445381
20270832,slow reversible,P,0.17527819326898483,0.17539899143605325,0.3333659680243535,0.0282669601873677
20270832,"slow reversible, slow ramp",Q,0.09750000000000002,0.09750000000000002,0.4,0.0
20270832,"slow reversible, slow ramp",r_x,0.17710478038204794,0.177105531332473,0.6873558926122697,0.05780078622554441
20270832,"slow reversible, slow ramp",phi,-0.09831932773109245,0.09831932773109245,0.40336134453781514,0.0
20270832,"slow reversible, slow ramp",P,0.07749032670824542,0.07771353949598843,0.3121576149964336,0.0006568289488374304
20270832,one-way boundary,Q,0.2858333333333334,0.2858333333333334,0.4,0.4
20270832,one-way boundary,r_x,0.4687637421119399,0.46876412310227855,0.6898808010160173,0.589621331961236
20270832,one-way boundary,phi,-0.2882352941176471,0.2882352941176471,0.40336134453781514,-0.40336134453781514
20270832,one-way boundary,P,0.23390483375938045,0.2340161827585202,0.404945960371654,0.24735599539344927
20270832,slow reversible + graph reset,Q,0.07166666666666667,0.07166666666666667,0.38333333333333336,0.0
20270832,slow reversible + graph reset,r_x,0.13317097632173322,0.13330091022444604,0.6739805297058823,0.019820423490070738
20270832,slow reversible + graph reset,phi,-0.0722689075630252,0.0722689075630252,0.3865546218487395,0.0
20270832,slow reversible + graph reset,P,0.04926825304294279,0.049389051210011185,0.2685295655217661,0.003025214033622145
20270833,no rewiring,Q,0.0,0.0,0.0,0.0
20270833,no rewiring,r_x,0.009088781026108135,0.009673358365566053,0.050029755191360104,0.04292014460364452
20270833,no rewiring,phi,0.0,0.0,0.0,0.0
20270833,no rewiring,P,0.005349361189511468,0.005415659758481171,0.015713441017440363,0.006629809323426876
20270833,fast reversible,Q,0.12916666666666668,0.12916666666666668,0.39999999999999997,0.0
20270833,fast reversible,r_x,0.20792442597743432,0.22750784617776665,0.6656765220844317,-0.015422252068319209
20270833,fast reversible,phi,-0.13963963963963966,0.13963963963963966,0.43243243243243246,0.0
20270833,fast reversible,P,0.09360359535766231,0.09360359535766231,0.2959241630651117,0.0027082645413280954
20270833,"fast reversible, slow ramp",Q,0.0575,0.0575,0.3916666666666666,0.0
20270833,"fast reversible, slow ramp",r_x,0.08245876635292121,0.10710896916358821,0.6542105586503709,-0.025466083649488935
20270833,"fast reversible, slow ramp",phi,-0.06216216216216217,0.06216216216216217,0.42342342342342343,0.0
20270833,"fast reversible, slow ramp",P,0.04117104296032608,0.04352800783383277,0.28398642999615664,-0.0009011723824734474
20270833,slow reversible,Q,0.20270833333333332,0.20270833333333332,0.39999999999999997,0.024999999999999967
20270833,slow reversible,r_x,0.32387712979649147,0.32387911737254815,0.6656717568971365,0.04733113173798542
20270833,slow reversible,phi,-0.21914414414414418,0.21914414414414418,0.43243243243243246,-0.02702702702702703
20270833,slow reversible,P,0.15260252168124938,0.15262230266670015,0.32285792502770816,0.014905427795528746
20270833,"slow reversible, slow ramp",Q,0.10833333333333334,0.10833333333333334,0.3916666666666666,0.0
20270833,"slow reversible, slow ramp",r_x,0.17822012489783376,0.1782540868225606,0.6543879328530099,0.013571385379996803
20270833,"slow reversible, slow ramp",phi,-0.11711711711711714,0.11711711711711714,0.42342342342342343,0.0
20270833,"slow reversible, slow ramp",P,0.08123815745191043,0.0814965819984042,0.28646474367665936,0.001354480598890588
20270833,one-way boundary,Q,0.27499999999999997,0.27499999999999997,0.39999999999999997,0.39999999999999997
20270833,one-way boundary,r_x,0.43080589660675817,0.43080735080042526,0.6656693804082102,0.5544946684953385
20270833,one-way boundary,phi,-0.29729729729729737,0.29729729729729737,0.43243243243243246,-0.43243243243243246
20270833,one-way boundary,P,0.2264023336975236,0.22641173348596935,0.3954022288120353,0.24647471285413367
20270833,slow reversible + graph reset,Q,0.05708333333333335,0.05708333333333335,0.38333333333333336,0.0
20270833,slow reversible + graph reset,r_x,0.10933753393646334,0.10970386838785609,0.6582686197386991,0.04292014397619098
20270833,slow reversible + graph reset,phi,-0.06171171171171173,0.06171171171171173,0.4144144144144144,0.0
20270833,slow reversible + graph reset,P,0.04319250014524831,0.043212281130699096,0.26653054523484865,0.006629802444803171
20270834,no rewiring,Q,0.0,0.0,0.0,0.0
20270834,no rewiring,r_x,0.005102993193317066,0.006327279781891388,0.02499448079432426,0.018898190969689643
20270834,no rewiring,phi,0.0,0.0,0.0,0.0
20270834,no rewiring,P,0.005591846020784786,0.005591846020784786,0.012483092256686507,0.005729736032124427
